Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TimeSinceRemodal
80,50,8,60.0,10440,2,1,1,1,2,1,18,3,3,1,4,5,6,1910,1981,2,2,16,16,4,0.0,3,3,3,3,3,4,6,0,6,0,440,2,2,2,1,0,1230,0,0,1,1,2,1,3,5,1,0,6,6,1966.0,3,2,3,3,1,74,0,128,0,0,0,0,5,2009,1,1,110000,2110,39
81,60,6,100.0,13000,2,1,1,1,2,1,13,3,3,1,4,6,6,1968,1968,2,2,15,15,2,576.0,3,2,2,2,3,4,5,448,6,0,448,2,3,2,1,0,2142,0,0,2,1,4,1,2,8,1,1,2,2,1968.0,1,1,3,3,1,0,72,0,0,252,0,0,6,2009,1,1,193500,3547,52
82,120,8,32.0,4500,2,1,1,1,4,1,12,3,3,4,1,6,5,1998,1998,4,2,15,15,2,443.0,3,2,3,1,2,4,1,1201,6,0,36,2,1,2,1,0,1337,1,0,2,0,2,1,3,5,1,0,6,2,1998.0,1,2,3,3,1,0,199,0,0,0,0,0,3,2006,1,1,153500,2979,22
83,20,6,78.0,10206,2,1,1,1,1,1,22,3,3,1,1,8,5,2007,2007,2,2,15,15,5,468.0,3,3,3,2,3,4,1,33,6,0,1530,2,1,2,1,0,1563,0,0,2,0,3,1,2,6,1,1,2,2,2007.0,2,3,3,3,1,144,99,0,0,0,0,0,10,2008,1,1,245000,3884,13
84,20,6,80.0,8892,2,2,1,1,1,1,13,3,3,1,1,5,5,1960,1960,2,2,9,9,1,66.0,3,3,2,3,3,4,6,0,6,0,1065,2,2,2,1,0,1065,0,0,1,1,3,1,3,6,1,0,6,6,1974.0,3,2,3,3,1,74,0,0,0,0,0,0,7,2007,5,1,126500,2591,60
85,80,6,0.0,8530,2,2,1,1,1,1,9,3,3,1,8,7,5,1995,1996,2,2,7,7,2,22.0,3,3,3,2,3,4,6,0,6,0,384,2,2,2,1,0,1474,0,0,2,1,3,1,3,7,1,1,3,4,1995.0,1,2,3,3,1,120,72,0,0,0,0,700,5,2009,1,1,168500,2258,24
86,60,6,121.0,16059,2,1,1,1,2,1,14,3,3,1,4,8,5,1991,1992,4,2,7,7,2,284.0,2,3,2,2,3,4,6,0,6,0,1288,2,1,2,1,0,2417,0,0,2,1,4,1,2,9,1,1,3,2,1991.0,3,2,3,3,1,127,82,0,0,0,0,0,4,2006,1,1,260000,4167,28
87,60,6,122.0,11911,2,3,1,1,1,1,9,3,3,1,4,6,5,2005,2005,2,2,15,15,4,0.0,2,3,3,2,3,2,6,0,6,0,684,2,1,2,1,0,1560,0,0,2,1,3,1,2,6,1,1,2,4,2005.0,1,2,3,3,1,100,38,0,0,0,0,0,3,2009,1,1,174000,2644,15
88,160,3,40.0,3951,2,1,1,1,2,1,22,3,3,4,4,6,5,2009,2009,2,2,15,15,5,76.0,2,3,3,2,3,2,6,0,6,0,612,2,1,2,1,0,1224,0,0,2,1,2,1,2,4,1,0,6,6,2009.0,2,2,3,3,1,0,234,0,0,0,0,0,6,2009,4,6,164500,2364,11
89,50,2,105.0,8470,2,2,1,1,2,1,10,2,2,1,2,3,2,1915,1982,4,2,11,11,4,0.0,4,4,2,3,4,4,6,0,6,0,1013,2,3,1,1,513,1526,0,0,1,0,2,1,4,6,1,0,6,7,,4,0,6,6,3,0,0,156,0,0,0,0,10,2009,9,2,85000,2026,38
90,20,6,60.0,8070,2,1,1,1,1,1,6,3,3,1,1,4,5,1994,1995,2,2,15,15,4,0.0,3,3,3,2,3,4,1,588,6,0,402,2,1,2,1,0,990,1,0,1,0,3,1,3,5,1,0,6,7,,4,0,6,6,1,0,0,0,0,0,0,0,8,2007,1,1,123600,1980,25
91,20,6,60.0,7200,2,1,1,1,1,1,13,3,3,1,1,4,5,1950,1950,2,2,4,16,4,0.0,3,3,4,6,6,5,7,0,7,0,0,2,3,2,2,0,1040,0,0,1,0,2,1,3,4,1,0,6,6,1950.0,3,2,3,3,1,0,29,0,0,0,0,0,7,2006,1,1,109900,1460,70
92,20,6,85.0,8500,2,1,1,1,1,1,13,3,3,1,1,5,3,1961,1961,4,2,7,7,1,203.0,3,3,2,3,3,4,5,600,6,0,635,2,3,2,1,0,1235,0,0,1,0,2,1,3,6,1,0,6,2,1961.0,3,2,3,3,1,0,0,0,0,0,0,0,12,2006,1,2,98600,2950,59
93,30,6,80.0,13360,2,2,3,1,1,1,7,3,3,1,1,5,7,1921,2006,2,2,16,16,4,0.0,3,2,1,2,3,4,2,713,6,0,163,2,1,2,1,0,964,1,0,1,0,2,1,3,5,1,0,6,6,1921.0,3,2,3,3,1,0,0,44,0,0,0,0,8,2009,1,1,163500,2272,14
94,190,2,60.0,7200,2,1,1,1,2,1,18,3,3,2,6,6,6,1910,1998,4,2,9,9,4,0.0,3,3,1,3,4,3,5,1046,6,0,168,3,1,1,1,0,2291,0,1,2,0,4,2,3,9,1,1,2,6,1900.0,3,2,3,3,1,0,0,0,0,99,0,0,11,2007,1,1,133900,4011,22
95,60,6,69.0,9337,2,2,1,1,1,1,6,3,3,1,4,6,5,1997,1997,2,2,15,15,4,0.0,3,2,3,2,3,4,1,648,6,0,176,2,1,2,1,0,1786,1,0,2,1,3,1,2,7,1,0,6,2,1997.0,2,2,3,3,1,0,162,0,0,0,0,0,5,2007,1,1,204750,3294,23
96,60,6,0.0,9765,2,3,1,1,2,1,9,3,3,1,4,6,8,1993,1993,2,2,15,15,2,68.0,1,2,3,2,2,4,2,310,6,0,370,2,2,2,1,0,1470,0,0,2,1,3,1,3,6,1,1,3,4,1993.0,1,2,3,3,1,232,63,0,0,0,0,480,4,2009,1,1,185000,2570,27
97,20,6,78.0,10264,2,2,1,1,1,1,6,3,3,1,1,7,5,1999,1999,2,2,15,15,2,183.0,2,3,3,2,3,2,2,1162,6,0,426,2,1,2,1,0,1588,0,0,2,0,3,1,2,6,1,0,6,2,1999.0,2,2,3,3,1,158,29,0,0,0,0,0,8,2006,1,1,214000,3648,21
98,20,6,73.0,10921,2,1,3,1,1,1,8,3,3,1,1,4,5,1965,1965,4,2,7,7,2,48.0,3,3,2,3,3,4,5,520,6,0,440,2,3,2,3,0,960,1,0,1,0,3,1,3,6,1,0,6,2,1965.0,1,1,3,3,2,120,0,0,0,0,0,0,5,2007,1,1,94750,2352,55
99,30,6,85.0,10625,2,1,1,1,2,1,8,3,3,1,1,5,5,1920,1950,2,2,16,16,4,0.0,3,3,1,3,3,4,2,108,6,0,350,2,4,1,1,0,835,0,0,1,0,2,1,3,5,1,0,6,3,1920.0,3,1,4,3,1,0,0,77,0,0,0,400,5,2010,5,2,83000,1659,70
100,20,6,77.0,9320,2,2,1,1,1,1,13,3,3,1,1,4,5,1959,1959,2,2,11,11,4,0.0,3,3,2,3,3,4,2,569,6,0,381,2,4,2,1,0,1225,1,0,1,1,3,1,3,6,1,0,6,7,,4,0,6,6,1,352,0,0,0,0,0,400,1,2010,1,1,128950,2175,61
101,20,6,0.0,10603,2,2,1,1,1,1,17,3,3,1,1,6,7,1977,2001,2,2,11,11,2,28.0,3,3,3,3,3,3,2,1200,6,0,410,2,2,2,1,0,1610,1,0,2,0,3,1,2,6,1,2,3,2,1977.0,2,2,3,3,1,168,68,0,0,0,0,0,2,2010,1,1,205000,3700,19
102,60,6,77.0,9206,2,1,1,1,1,1,21,3,3,1,4,6,5,1985,1985,2,2,7,7,2,336.0,2,3,2,2,3,4,6,0,6,0,741,2,3,2,1,0,1732,0,0,2,1,3,1,2,7,1,1,3,2,1985.0,1,2,3,3,1,192,46,0,0,0,0,0,6,2010,1,1,178000,2949,35
103,90,6,64.0,7018,2,1,2,1,1,1,21,3,3,3,1,5,5,1979,1979,2,2,7,7,4,0.0,3,4,4,6,6,5,7,0,7,0,0,2,3,2,1,0,1535,0,0,2,0,4,2,3,8,1,0,6,2,1979.0,3,2,3,3,1,0,0,0,0,0,0,0,6,2009,1,4,118964,1945,41
104,20,6,94.0,10402,2,2,1,1,2,1,6,3,3,1,1,7,5,2009,2009,2,2,15,15,4,0.0,3,3,3,2,3,4,6,0,6,0,1226,2,1,2,1,0,1226,0,0,2,0,3,1,2,6,1,0,6,2,2009.0,2,3,3,3,1,0,36,0,0,0,0,0,5,2010,1,1,198900,3192,11
105,50,8,0.0,7758,2,1,1,1,2,1,10,3,3,1,2,7,4,1931,1950,2,2,14,14,2,600.0,3,4,3,3,3,4,4,224,6,0,816,2,1,2,3,0,1818,0,0,1,1,4,1,3,7,1,2,3,6,1951.0,3,1,3,3,1,0,0,0,0,184,0,0,6,2007,1,1,169500,3098,70
106,60,3,75.0,9375,2,1,1,1,1,1,22,3,3,1,4,8,5,2003,2004,4,2,15,15,2,768.0,2,3,3,1,3,4,6,0,6,0,1053,2,1,2,1,0,1992,0,0,2,1,3,1,2,9,1,1,2,2,2003.0,2,2,3,3,1,140,45,0,0,0,0,0,8,2008,1,1,250000,3693,16
107,30,8,60.0,10800,2,1,1,1,1,1,18,3,3,1,1,4,7,1885,1995,5,2,15,15,4,0.0,3,3,1,4,3,4,6,0,6,0,641,2,2,2,1,0,1047,0,0,1,0,2,1,3,6,1,0,6,6,1954.0,3,1,4,4,3,0,0,0,0,0,0,450,8,2007,1,1,100000,1961,25
108,20,8,50.0,6000,2,1,1,1,1,1,18,3,3,1,1,5,5,1948,1950,2,2,15,15,4,0.0,3,3,2,3,3,4,2,104,3,169,516,2,1,2,1,0,789,0,0,1,0,2,1,3,5,1,0,6,6,1948.0,3,1,3,3,1,0,0,0,0,0,0,0,4,2008,1,6,115000,1828,70
109,50,8,85.0,8500,2,1,1,1,2,1,10,1,3,1,2,5,7,1919,2005,2,2,6,6,4,0.0,3,3,2,3,3,4,6,0,6,0,793,3,3,1,3,0,1517,0,0,2,0,3,1,4,7,1,0,6,7,,4,0,6,6,3,0,0,144,0,0,0,0,8,2007,1,1,115000,2310,15
110,20,6,105.0,11751,2,2,1,1,1,1,17,3,3,1,1,6,6,1977,1977,4,2,11,11,2,480.0,3,3,2,2,3,4,3,705,6,0,1139,2,1,2,1,0,1844,0,0,2,0,3,1,3,7,1,1,3,2,1977.0,2,2,3,3,1,0,122,0,0,0,0,0,1,2010,5,1,190000,4234,43
111,50,6,75.0,9525,2,1,1,1,1,1,8,3,3,1,2,6,4,1954,1972,2,2,16,16,4,0.0,3,3,2,3,4,4,5,444,6,0,550,2,2,2,1,0,1855,0,0,2,0,4,1,3,7,1,0,6,2,1954.0,3,1,3,3,1,182,0,0,0,0,0,0,10,2006,1,1,136900,3174,48
112,80,6,0.0,7750,2,2,1,1,1,1,9,3,3,1,8,7,5,2000,2000,2,2,15,15,4,0.0,3,3,3,2,3,4,1,250,6,0,134,2,1,2,1,0,1430,0,0,2,1,3,1,3,7,1,1,3,4,2000.0,1,2,3,3,1,180,0,0,0,0,0,0,4,2010,1,1,180000,2214,20
113,60,6,77.0,9965,2,1,1,1,1,1,6,3,3,1,4,7,5,2007,2007,2,2,15,15,5,220.0,2,3,3,1,3,2,1,984,6,0,280,2,1,2,1,0,2696,1,0,2,1,4,1,1,10,1,1,2,4,2007.0,1,3,3,3,1,120,184,0,0,168,0,0,10,2007,4,6,383970,4752,13
114,20,6,0.0,21000,2,1,2,1,2,1,7,3,3,1,1,6,5,1953,1953,4,2,16,16,2,184.0,3,2,2,2,3,3,2,35,5,869,905,2,3,2,1,0,2259,1,0,2,0,3,1,2,7,1,2,2,3,1953.0,3,2,3,3,1,166,120,192,0,0,0,0,10,2007,5,2,217000,4518,67
115,70,6,61.0,7259,2,2,1,1,1,2,7,3,3,1,4,6,8,1945,2002,3,2,16,16,4,0.0,3,3,2,3,3,4,2,774,4,150,104,2,1,2,1,0,2320,1,0,2,1,3,1,2,9,1,1,3,6,1945.0,3,1,3,3,1,224,0,0,0,0,0,0,7,2007,1,1,259500,3528,18
116,160,3,34.0,3230,2,1,1,1,2,1,22,3,3,4,4,6,5,1999,1999,2,2,9,9,2,1129.0,3,3,3,2,3,4,1,419,6,0,310,2,2,2,1,0,1458,0,0,2,1,2,1,3,5,1,1,4,6,1999.0,3,2,3,3,1,0,32,0,0,0,0,0,6,2007,1,1,176000,2627,21
117,20,6,0.0,11616,2,1,1,1,1,1,20,3,3,1,1,5,5,1962,1962,2,2,16,16,2,116.0,3,3,2,3,3,4,4,170,3,670,252,2,3,2,1,0,1092,0,1,1,0,3,1,3,6,1,1,5,2,1962.0,3,1,3,3,1,0,20,144,0,0,0,0,9,2009,1,1,139000,2472,58
118,20,6,74.0,8536,2,1,1,1,2,1,8,3,3,1,1,5,5,2006,2007,2,2,15,15,4,0.0,3,3,3,2,3,4,6,0,6,0,1125,2,2,2,1,0,1125,0,0,1,1,2,1,3,5,1,0,6,2,2007.0,3,2,3,3,1,80,64,0,0,0,0,0,4,2007,4,6,155000,2680,13
119,60,6,90.0,12376,2,1,1,1,2,1,21,3,3,1,4,7,5,1990,1990,4,2,11,11,4,0.0,3,3,3,2,3,3,1,1470,6,0,203,2,2,2,1,0,3222,1,0,3,0,5,1,2,11,1,2,3,2,1990.0,3,3,3,3,1,367,0,0,0,0,0,0,5,2010,1,1,320000,5489,30
120,60,6,65.0,8461,2,1,1,1,1,1,6,3,3,1,4,6,5,2005,2006,2,2,15,15,4,0.0,2,3,3,2,3,4,6,0,6,0,728,2,1,2,1,0,1456,0,0,2,1,3,1,2,8,1,1,2,2,2005.0,1,2,3,3,1,0,24,0,0,0,0,0,7,2006,4,6,163990,2574,14
121,80,6,0.0,21453,2,2,4,1,3,3,5,3,3,1,8,6,5,1969,1969,1,4,11,11,4,0.0,3,3,2,3,3,1,2,938,6,0,0,2,1,2,1,0,988,1,0,1,0,1,1,3,4,1,2,3,2,1969.0,3,2,3,3,1,0,130,0,130,0,0,0,10,2006,1,1,180000,2466,51
122,50,8,50.0,6060,2,1,1,1,1,1,10,3,3,1,2,4,5,1939,1950,2,2,1,1,4,0.0,3,3,3,3,3,4,6,0,6,0,732,2,2,2,1,0,1123,0,0,1,0,3,1,3,4,1,0,6,6,1979.0,3,1,3,3,2,0,0,140,0,0,0,0,6,2007,1,1,100000,2119,70
123,20,6,75.0,9464,2,1,1,1,2,1,13,3,3,1,1,6,7,1958,1958,4,2,9,9,2,135.0,3,2,2,3,3,4,3,570,6,0,510,2,2,2,1,0,1080,0,0,1,0,3,1,3,5,1,0,6,2,1958.0,3,1,3,3,1,0,0,0,0,130,0,0,6,2008,1,1,136000,2448,62
124,120,6,55.0,7892,2,1,1,1,1,1,21,3,3,4,1,6,5,1993,1993,2,2,11,11,4,0.0,2,3,3,2,3,4,1,300,6,0,899,2,1,2,1,0,1199,0,0,2,0,2,1,2,5,1,0,6,2,1993.0,2,2,3,3,1,0,63,0,0,0,0,0,3,2008,1,1,153900,2928,27
125,20,6,48.0,17043,2,2,1,1,3,1,17,3,3,1,1,6,5,1979,1998,2,2,7,7,4,0.0,3,2,2,2,4,4,6,0,6,0,1362,2,3,2,1,0,1586,0,0,2,0,3,1,3,7,1,1,3,2,1979.0,3,2,3,3,1,192,0,0,0,0,0,0,1,2009,1,1,181000,3383,22
126,190,8,60.0,6780,2,1,1,1,1,1,10,3,3,2,2,6,8,1935,1982,2,2,16,16,4,0.0,3,4,2,3,3,2,1,490,6,0,30,2,2,1,1,234,754,1,0,1,0,2,1,3,5,1,0,6,7,,4,0,6,6,3,53,0,0,0,0,0,0,6,2006,1,1,84500,1040,38
127,120,6,0.0,4928,2,2,1,1,1,1,15,3,3,4,1,6,5,1976,1976,2,2,11,11,4,0.0,3,3,2,2,3,4,2,120,6,0,958,2,3,2,1,0,958,0,0,2,0,2,1,3,5,1,1,3,2,1977.0,2,2,3,3,1,0,205,0,0,0,0,0,2,2007,1,1,128000,2476,44
128,45,8,55.0,4388,2,2,2,1,1,1,18,2,3,1,3,5,7,1930,1950,2,2,17,16,4,0.0,3,2,1,3,3,4,4,116,6,0,556,2,1,2,1,0,840,0,0,1,0,3,1,3,5,1,1,3,7,,4,0,6,6,3,0,0,0,0,0,0,0,6,2007,1,1,87000,1512,70
129,60,6,69.0,7590,2,1,1,1,1,1,13,6,3,1,4,6,5,1966,1966,2,2,15,15,2,266.0,3,3,2,3,3,4,3,512,6,0,148,2,3,2,1,0,1348,0,0,1,1,3,1,3,6,1,1,4,2,1966.0,2,2,3,3,1,188,108,0,0,0,0,0,7,2006,1,1,155000,2461,54
130,20,6,69.0,8973,2,1,1,1,1,1,13,3,3,1,1,5,7,1958,1991,2,2,11,11,2,85.0,3,3,2,3,3,4,5,567,3,28,413,2,3,2,2,0,1053,0,1,1,1,3,1,1,6,1,0,6,1,1998.0,2,2,3,3,1,0,80,0,180,0,0,0,7,2006,1,2,150000,2811,29
131,60,6,88.0,14200,2,1,1,1,2,1,13,3,3,1,4,7,6,1966,1966,2,2,9,9,2,309.0,3,3,2,3,3,4,5,445,6,0,479,2,1,2,1,0,2157,0,0,2,1,4,1,2,8,1,2,2,2,1966.0,1,2,3,3,1,105,66,0,0,0,0,0,5,2006,1,1,226000,3568,54
132,60,6,0.0,12224,2,2,1,1,2,1,9,3,3,1,4,6,5,2000,2000,2,2,15,15,2,40.0,2,3,3,2,3,4,1,695,6,0,297,2,1,2,1,0,2054,1,0,2,1,3,1,2,7,1,1,3,4,2000.0,2,2,3,3,1,24,48,0,0,0,0,0,7,2009,1,1,244000,3436,20
133,20,6,75.0,7388,2,1,1,1,2,1,13,3,3,1,1,5,6,1959,2002,2,2,9,9,4,0.0,3,3,2,3,3,4,5,405,6,0,658,2,2,2,1,0,1327,1,0,1,0,3,1,2,7,1,0,6,6,1974.0,3,2,3,3,1,0,0,0,0,0,0,0,7,2007,1,1,150750,3014,18
134,20,6,0.0,6853,2,2,1,1,1,1,24,3,3,1,1,8,5,2001,2002,2,2,15,15,2,136.0,2,3,3,1,3,4,1,1005,6,0,262,2,1,2,1,0,1296,1,0,2,0,2,1,2,6,1,0,6,2,2001.0,1,2,3,3,1,192,25,0,0,0,0,0,6,2009,1,1,220000,3034,18
135,20,6,78.0,10335,2,2,1,1,1,1,20,3,3,1,1,5,6,1968,1993,2,2,11,11,4,0.0,3,3,2,3,3,4,5,570,6,0,891,2,2,2,1,0,1721,0,0,2,1,3,1,3,7,2,1,3,2,1968.0,2,2,3,3,1,0,96,180,0,0,0,0,7,2006,1,1,180000,3622,27
136,20,6,80.0,10400,2,1,1,1,1,1,17,3,3,1,1,7,6,1970,1970,4,2,11,11,2,288.0,3,3,3,3,3,4,6,0,6,0,1304,2,2,2,1,0,1682,0,0,2,0,3,1,3,7,1,1,2,2,1970.0,3,2,3,3,1,98,0,0,0,0,0,0,5,2008,1,1,174000,3516,50
137,20,6,0.0,10355,2,2,1,1,2,1,13,3,3,1,1,5,5,1967,1967,2,2,9,9,2,196.0,3,3,2,3,3,4,3,695,6,0,519,2,3,2,1,0,1214,0,0,2,0,3,1,3,5,1,1,4,2,1967.0,2,1,3,3,1,0,111,0,0,0,0,0,7,2007,1,1,143000,2746,53
138,90,6,82.0,11070,2,1,1,1,1,1,12,3,3,3,1,7,5,1988,1989,2,2,15,15,2,70.0,3,3,2,3,3,4,6,0,6,0,1907,2,2,2,1,0,1959,0,0,3,0,5,2,3,9,1,0,6,1,1989.0,3,3,3,3,1,0,0,0,0,0,0,0,7,2006,1,5,171000,4632,31
139,60,6,73.0,9066,2,2,1,1,1,1,6,3,3,1,4,8,5,1999,2000,2,2,15,15,2,320.0,2,3,3,2,3,3,1,668,6,0,336,2,1,2,1,0,1852,0,0,2,1,3,1,2,7,1,2,3,2,1999.0,1,3,3,3,1,224,106,0,0,0,0,0,12,2008,1,1,230000,3516,20
140,60,6,65.0,15426,2,2,1,1,1,1,6,3,3,1,4,6,5,1997,1997,2,2,15,15,4,0.0,3,3,3,2,3,4,1,821,6,0,107,2,1,2,1,0,1764,1,0,2,1,3,1,2,7,1,0,6,2,1997.0,2,2,3,3,1,276,99,0,0,0,0,0,8,2009,1,1,231500,3162,23
141,20,6,70.0,10500,2,1,1,1,4,1,13,3,3,1,1,4,5,1971,1971,2,2,7,7,4,0.0,3,3,2,3,3,4,2,432,6,0,432,2,3,2,1,0,864,0,0,1,0,3,1,3,5,1,1,5,7,,4,0,6,6,1,0,0,0,0,0,0,0,4,2010,8,1,115000,1728,49
142,20,6,78.0,11645,2,1,1,1,1,1,6,3,3,1,1,7,5,2005,2005,2,2,15,15,4,0.0,2,3,3,2,3,2,1,1300,6,0,434,2,1,2,1,0,1734,1,0,2,0,3,1,2,7,1,0,6,2,2005.0,1,2,3,3,1,160,24,0,0,0,0,0,1,2006,1,1,260000,4128,15
143,50,6,71.0,8520,2,1,1,1,2,1,13,1,3,1,2,5,4,1952,1952,2,2,4,16,4,0.0,3,4,2,3,3,4,5,507,6,0,403,2,4,2,1,0,1385,0,0,2,0,4,1,3,6,1,0,6,6,2000.0,3,2,3,3,1,0,0,0,0,0,0,0,6,2010,1,1,166000,3015,68
144,20,6,78.0,10335,2,2,1,1,1,1,6,3,3,1,1,7,5,1999,1999,2,2,15,15,2,183.0,2,3,3,2,3,1,1,679,6,0,811,2,1,2,1,0,1501,1,0,2,0,3,1,2,6,1,0,6,2,1999.0,2,2,3,3,1,144,29,0,0,0,0,0,6,2009,1,1,204000,3568,21
145,90,8,70.0,9100,2,1,1,1,1,1,20,9,3,3,1,5,5,1963,1963,2,2,7,7,2,336.0,3,3,2,3,3,4,5,1332,6,0,396,2,3,2,1,0,1728,1,0,2,0,6,2,3,10,1,0,6,6,1963.0,3,2,3,3,1,0,0,0,0,0,0,0,11,2006,8,2,125000,3960,57
146,160,8,24.0,2522,2,1,1,1,1,1,8,3,3,6,4,6,5,2004,2006,2,2,15,15,5,50.0,2,3,3,2,3,4,6,0,6,0,970,2,1,2,1,0,1709,0,0,2,0,3,1,2,7,5,0,6,6,2004.0,3,2,3,3,1,0,40,0,0,0,0,0,4,2006,1,1,130000,3059,14
147,30,8,51.0,6120,2,1,1,1,2,1,4,3,3,1,1,5,7,1931,1993,2,2,16,16,4,0.0,3,3,1,3,3,4,3,209,6,0,506,2,3,2,2,0,875,1,0,1,0,2,1,3,5,1,0,6,6,1931.0,3,1,4,3,1,48,0,0,0,0,0,0,11,2009,1,1,105000,1770,27
148,60,6,0.0,9505,2,2,1,1,3,1,9,3,3,1,4,7,5,2001,2001,2,2,15,15,2,180.0,2,3,3,2,3,4,6,0,6,0,884,2,1,2,1,0,2035,0,0,2,1,3,1,2,8,1,1,2,4,2001.0,1,2,3,3,1,144,48,0,0,0,0,0,5,2010,1,1,222500,3353,19
149,20,6,63.0,7500,2,1,1,1,1,1,21,3,3,1,1,7,5,2004,2005,2,2,15,15,2,120.0,3,3,3,2,3,4,1,680,6,0,400,2,1,2,1,0,1080,1,0,1,0,3,1,2,6,1,0,6,7,,4,0,6,6,1,0,0,0,0,0,0,0,4,2008,1,1,141000,2160,15
150,50,8,0.0,6240,2,1,1,1,1,1,4,3,3,1,2,5,4,1936,1950,2,2,9,9,4,0.0,3,3,1,2,3,4,6,0,6,0,896,2,2,2,2,0,1344,0,0,1,0,3,1,3,7,1,0,6,6,1936.0,3,1,4,3,1,200,114,0,0,0,0,0,4,2006,1,1,115000,2480,70
151,20,6,120.0,10356,2,1,1,1,2,1,6,3,3,1,1,5,6,1975,1975,2,2,7,7,4,0.0,3,3,2,3,3,2,3,716,6,0,253,2,3,2,1,0,969,0,0,1,1,3,1,3,5,1,0,6,2,1975.0,3,2,3,3,1,0,0,0,0,0,0,0,1,2007,1,1,122000,2378,45
152,20,6,107.0,13891,2,1,1,1,1,1,16,3,3,1,1,8,5,2007,2008,4,2,15,15,5,436.0,2,3,3,1,3,1,1,1400,6,0,310,2,1,2,1,0,1710,1,0,2,0,2,1,2,6,1,1,2,2,2007.0,2,3,3,3,1,0,102,0,0,0,0,0,1,2008,4,6,372402,4286,12
153,60,6,0.0,14803,2,2,1,1,3,1,17,3,3,1,4,6,5,1971,1971,2,2,7,7,2,252.0,3,3,2,3,3,4,5,416,6,0,409,2,2,2,1,0,1993,0,0,2,1,4,1,3,8,1,1,2,2,1971.0,2,2,3,3,1,0,66,0,0,0,0,0,6,2006,1,1,190000,3313,49
154,20,6,0.0,13500,2,1,1,1,1,1,5,3,3,1,1,6,7,1960,1975,1,2,4,11,4,0.0,3,3,2,2,3,1,3,429,2,1080,93,2,2,2,1,0,1252,1,0,1,0,1,1,3,4,1,1,2,2,1960.0,2,2,3,3,1,409,0,0,0,0,0,0,3,2008,1,1,235000,3418,45
155,30,8,84.0,11340,2,1,1,1,2,1,18,3,3,1,1,6,5,1923,1950,2,2,16,16,4,0.0,3,3,1,3,3,4,6,0,6,0,1200,2,3,2,2,0,1200,0,0,1,0,4,1,3,7,1,0,6,6,1923.0,3,1,4,4,1,0,0,228,0,0,0,0,3,2006,1,5,125000,2712,70
156,50,6,60.0,9600,2,1,1,1,2,1,8,1,3,1,2,6,5,1924,1950,2,2,16,16,4,0.0,3,3,1,3,3,4,6,0,6,0,572,4,4,1,3,0,1096,0,0,1,0,2,1,3,5,1,0,6,7,,4,0,6,6,3,0,8,128,0,0,0,0,4,2008,1,1,79000,1668,70
157,20,6,60.0,7200,2,1,1,1,1,1,13,3,3,1,1,5,7,1950,1950,4,2,16,16,4,0.0,3,3,2,6,6,5,7,0,7,0,0,2,3,2,3,0,1040,0,0,1,0,2,1,3,5,1,0,6,6,1950.0,3,2,3,3,1,0,0,0,0,0,0,0,6,2006,1,1,109500,1665,70
158,60,6,92.0,12003,2,1,1,1,2,1,24,3,3,1,4,8,5,2009,2010,2,2,15,15,2,84.0,2,3,3,1,3,4,6,0,6,0,774,2,1,2,1,0,1968,0,0,2,1,4,1,1,8,1,1,2,4,2009.0,1,3,3,3,1,0,75,0,0,0,0,0,5,2010,4,6,269500,3422,10
159,60,3,100.0,12552,2,1,1,1,2,1,22,3,3,1,4,7,5,2004,2005,2,2,15,15,4,0.0,2,3,3,2,3,4,1,222,6,0,769,2,1,2,1,0,1947,0,0,2,1,3,1,2,8,1,1,2,2,2004.0,2,2,3,3,1,0,136,0,0,0,0,0,5,2010,1,1,254900,3616,15
160,60,6,134.0,19378,2,2,3,1,2,1,9,3,3,1,4,7,5,2005,2006,2,2,15,15,2,456.0,2,3,3,2,3,3,1,57,6,0,1335,2,1,2,1,0,2462,1,0,2,1,4,1,2,9,1,1,2,2,2006.0,2,2,3,3,1,239,132,0,168,0,0,0,3,2006,4,6,320000,4430,14
161,20,6,0.0,11120,2,2,1,1,3,1,25,3,3,1,1,6,6,1984,1984,2,2,11,11,4,0.0,3,3,3,2,3,4,3,660,6,0,572,2,3,2,1,0,1232,0,0,2,0,3,1,3,6,1,0,6,2,1984.0,3,2,3,3,1,0,0,0,0,0,0,0,6,2008,1,1,162500,2980,36
